Date,Hour,Real-Time LMP,Day-Ahead LMP,Regional Power Demand,Gas Price ($/MMBtu),Generation Outages (MW),Gas_Marginal,Temperature - Boston (deg. F)
5/26/2020,5,12.29,12.53,9505,1.249,4021,1,52
5/26/2020,6,14.7,14.54,10301,1.249,4021,1,54
5/26/2020,7,14.28,15.85,11139,1.249,4021,1,52
5/26/2020,8,13.87,14.84,11644,1.249,4021,1,53.1
5/26/2020,9,12.31,15.89,11447,1.249,4021,1,59
5/26/2020,10,11.56,15.78,11247,1.249,4021,1,61
5/26/2020,11,12.05,16.15,11363,1.249,4021,1,61
5/26/2020,12,13.53,17.24,11656,1.249,4021,1,61
5/26/2020,13,18.48,17.3,12058,1.249,4021,0,60.1
5/26/2020,14,18.47,18.94,12591,1.249,4021,0,62.1
5/26/2020,15,19.36,20.15,13012,1.249,4021,1,63
5/26/2020,16,26.35,24.08,13411,1.249,4021,0,63
5/26/2020,17,33.05,26.1,14243,1.249,4021,0,63
5/26/2020,18,35.42,25.03,14677,1.249,4021,1,61
5/26/2020,19,32.66,23.19,14572,1.249,4021,1,62.1
5/26/2020,20,31.45,22.91,14385,1.249,4021,1,66.9
5/26/2020,21,35.39,21.99,13843,1.249,4021,0,66
5/26/2020,22,36.04,17.87,12699,1.249,4021,0,64
5/26/2020,23,63.53,14.78,11561.75,1.249,4021,0,62.1
5/26/2020,24,55.13,15.9,10942,1.705,4212,0,62.1
5/27/2020,1,47.08,15.08,10551,1.705,4212,0,61
5/27/2020,2,23.52,14,10290,1.705,4212,1,61
5/27/2020,3,22.62,14.68,10116,1.705,4212,1,61
5/27/2020,4,22.64,14.78,10443,1.705,4212,1,61
5/27/2020,5,22.37,15.21,10501,1.705,4212,1,61
5/27/2020,6,18.98,15.47,11272,1.705,4212,0,63
5/27/2020,7,16.2,15.04,12125,1.705,4212,1,66.9
5/27/2020,8,16.06,15.26,12437,1.705,4212,1,70
5/27/2020,9,16.97,16.76,12439,1.705,4212,1,73
5/27/2020,10,20.25,16.67,12580,1.705,4212,1,77
5/27/2020,11,25.62,17.08,12884,1.705,4212,1,79
5/27/2020,12,20.22,19.06,13194,1.705,4212,1,81
5/27/2020,13,17.03,21.09,13660,1.705,4212,1,82
5/27/2020,14,17.37,19.38,14099,1.705,4212,1,82.9
5/27/2020,15,102.85,24.03,14664,1.705,4212,0,82
5/27/2020,16,133.52,25.9,15317,1.705,4212,0,81
5/27/2020,17,122.8,28.28,15943,1.705,4212,0,79
5/27/2020,18,53.68,26.31,16081,1.705,4212,1,75
5/27/2020,19,24.4,22.28,15770,1.705,4212,1,73
5/27/2020,20,27.09,22.91,15503,1.705,4212,1,70
5/27/2020,21,23.7,19.97,14792,1.705,4212,1,69.1
5/27/2020,22,23.6,18.18,13583,1.705,4212,1,68
5/27/2020,23,22.66,18,12466.5833,1.705,4212,1,66.9
5/27/2020,24,24.89,19.22,11740,1.572,4372,1,64.9
5/28/2020,1,22.27,17.93,11399,1.572,4372,1,64.9
5/28/2020,2,20.74,17.14,11270,1.572,4372,1,64.9
5/28/2020,3,18,17.21,11090,1.572,4372,1,64
5/28/2020,4,19.27,16.94,11268,1.572,4372,0,64
5/28/2020,5,21.65,17.5,11353,1.572,4372,1,66
5/28/2020,6,17.31,19.43,12261,1.572,4372,0,66.9
5/28/2020,7,17.09,18.4,12988,1.572,4372,1,69.1
5/28/2020,8,17.61,18.86,13621,1.572,4372,1,72
5/28/2020,9,23.91,20.18,13754,1.572,4372,1,73
5/28/2020,10,17.26,18.82,13994,1.572,4372,1,73
5/28/2020,11,16.09,19.67,14253,1.572,4372,1,75
5/28/2020,12,20.6,19.02,14600,1.572,4372,1,75.9
5/28/2020,13,17.2,19.59,14894,1.572,4372,1,75.9
5/28/2020,14,25.48,19.79,15002,1.572,4372,1,75.9
5/28/2020,15,18.28,19.71,15137,1.572,4372,1,78.1
5/28/2020,16,17.73,22.22,15380,1.572,4372,1,75.9
5/28/2020,17,17.76,24.35,15737,1.572,4372,1,75
5/28/2020,18,16.85,22.84,15707,1.572,4372,1,73.9
5/28/2020,19,18.6,21.39,15498,1.572,4372,1,72
5/28/2020,20,17.57,22.81,15291,1.572,4372,1,71.1
5/28/2020,21,15.93,23.08,14648,1.572,4372,1,70
5/28/2020,22,14.85,19.3,13541,1.572,4372,1,69.1
5/28/2020,23,14.35,17.1,12565,1.572,4372,1,68
5/28/2020,24,14.9,18.12,11956,1.365,3750,1,66.9
5/29/2020,1,26.65,17.04,11844,1.365,3750,1,68
5/29/2020,2,22.2,15.42,11542,1.365,3750,1,68
5/29/2020,3,17.59,15.33,11402,1.365,3750,1,68
5/29/2020,4,21.55,15.44,11484,1.365,3750,1,66
5/29/2020,5,27.73,15.84,11569,1.365,3750,0,68
5/29/2020,6,19.55,17.47,12044,1.365,3750,1,69.1
5/29/2020,7,16.25,19.08,12958,1.365,3750,1,70
5/29/2020,8,16.08,19.13,13717,1.365,3750,1,75
5/29/2020,9,28.42,20.56,14341,1.365,3750,1,75
5/29/2020,10,23.12,19.32,14679,1.365,3750,1,77
5/29/2020,11,15.05,19.63,14869,1.365,3750,1,78.1
5/29/2020,12,15.82,20.22,15161,1.365,3750,1,78.1
5/29/2020,13,17.52,20.54,15368,1.365,3750,1,80.1
5/29/2020,14,32.28,20.18,15571,1.365,3750,1,80.1
5/29/2020,15,28.09,24.02,15799,1.365,3750,1,80.1
5/29/2020,16,27.23,25.54,15974,1.365,3750,1,79
5/29/2020,17,28.52,24.82,16272,1.365,3750,0,77
5/29/2020,18,28.87,23.98,16248,1.365,3750,1,75
5/29/2020,19,29.78,19.98,15882,1.365,3750,1,72
5/29/2020,20,53.31,21.15,15534,1.365,3750,0,71.1
5/29/2020,21,88.74,19.97,14889,1.365,3750,0,71.1
5/29/2020,22,113.27,19.76,13870,1.365,3750,0,71.1
5/29/2020,23,93.59,18.12,12786.9167,1.365,3750,1,71.1
5/29/2020,24,134.54,20.23,11679,1.365,5747,0,70
5/30/2020,1,155.24,18.18,11051,1.365,5747,0,66.9
5/30/2020,2,108.93,16.92,10810,1.365,5747,0,66.9
5/30/2020,3,48.91,15.52,11077,1.365,5747,1,66.9
5/30/2020,4,32.86,15.52,11084,1.365,5747,1,66
5/30/2020,5,29.86,15.69,11301,1.365,5747,1,64.9
5/30/2020,6,29.22,15.82,11291,1.365,5747,0,66.9
5/30/2020,7,36.76,16.52,11415,1.365,5747,0,69.1
5/30/2020,8,49.45,16.95,11574,1.365,5747,1,72
5/30/2020,9,26.69,17.82,11981,1.365,5747,1,73.9
5/30/2020,10,45.63,16.83,12203,1.365,5747,0,
5/30/2020,11,31.33,16.93,12395,1.365,5747,1,77
5/30/2020,12,24.31,17.01,12517,1.365,5747,1,77
5/30/2020,13,15.69,17.08,12364,1.365,5747,0,79
5/30/2020,14,14.65,17.01,12398,1.365,5747,1,79
5/30/2020,15,15.67,16.79,12768,1.365,5747,1,80.1
5/30/2020,16,17.7,17.99,13408,1.365,5747,1,79
5/30/2020,17,28.68,19.44,14334,1.365,5747,1,79
5/30/2020,18,40.66,23.89,14749,1.365,5747,1,78.1
5/30/2020,19,32.44,23.52,14487,1.365,5747,0,75.9
5/30/2020,20,32.07,23.15,14097,1.365,5747,1,73.9
5/30/2020,21,28.78,24.25,13553,1.365,5747,1,73
5/30/2020,22,25.85,18.56,12489,1.365,5747,1,70
5/30/2020,23,21.77,16.4,11455.75,1.365,5747,1,66.9
5/30/2020,24,17.23,23.47,10600,1.365,5194,1,66.9
5/31/2020,1,17.2,21.36,9994,1.365,5194,1,64.9
5/31/2020,2,18.83,22.4,10237,1.365,5194,1,63
5/31/2020,3,17.39,22.56,10132,1.365,5194,1,62.1
5/31/2020,4,16.45,23.77,9988,1.365,5194,1,60.1
5/31/2020,5,14.77,24.75,9849,1.365,5194,1,60.1
5/31/2020,6,14.45,18.38,9672,1.365,5194,1,61
5/31/2020,7,13.4,16.28,9412,1.365,5194,1,59
5/31/2020,8,12.55,16.63,9412,1.365,5194,1,60.1
5/31/2020,9,11.86,16.59,9412,1.365,5194,1,61
5/31/2020,10,12.51,21.9,9620,1.365,5194,1,62.1
5/31/2020,11,14.82,18.58,10083,1.365,5194,1,64
5/31/2020,12,14.35,20.28,10184,1.365,5194,1,64.9
5/31/2020,13,15,20.56,10232,1.365,5194,1,66.9
5/31/2020,14,13.8,17.31,9867,1.365,5194,1,68
5/31/2020,15,15.18,16.87,10206,1.365,5194,1,66.9
5/31/2020,16,14.29,17.93,10933,1.365,5194,1,64.9
5/31/2020,17,19.25,19.08,11528,1.365,5194,1,64
5/31/2020,18,26.61,19.56,11993,1.365,5194,1,62.1
5/31/2020,19,20.58,20.57,12045,1.365,5194,1,60.1
5/31/2020,20,25.44,32,11995,1.365,5194,1,57
5/31/2020,21,27.96,27.45,11553,1.365,5194,1,55
5/31/2020,22,27.11,19.2,10667,1.365,5194,1,52
5/31/2020,23,27.76,16.83,9819.4167,1.365,5194,1,50
5/31/2020,24,14.44,15.97,9200.9167,1.365,4411,1,50
6/1/2020,1,14.94,14.08,8754,1.365,4411,1,48.9
6/1/2020,2,13.38,13.45,8538,1.365,4411,1,48.9
6/1/2020,3,12.66,13.5,8504,1.365,4411,1,48.9
6/1/2020,4,15.03,14.41,8727,1.365,4411,1,48.9
6/1/2020,5,16.42,15.94,9202,1.365,4411,1,48.9
6/1/2020,6,23.33,17.73,9977,1.365,4411,1,48
6/1/2020,7,27.66,18.59,10468,1.365,4411,1,51.1
6/1/2020,8,17.76,17.04,10526,1.365,4411,1,54
6/1/2020,9,12.26,17.24,10425,1.365,4411,1,57
6/1/2020,10,13.72,16.8,10538,1.365,4411,1,57.9
6/1/2020,11,20.15,16.06,10897,1.365,4411,0,62.1
6/1/2020,12,31,16.68,11146,1.365,4411,1,61
6/1/2020,13,32.01,17.03,11141,1.365,4411,1,61
6/1/2020,14,15.53,16.46,11059,1.365,4411,1,62.1
6/1/2020,15,15.71,15.64,11114,1.365,4411,1,63
6/1/2020,16,24.55,17,11505,1.365,4411,1,62.1
6/1/2020,17,29.93,20.29,12329,1.365,4411,0,63
6/1/2020,18,34.97,19.82,12651,1.365,4411,1,62.1
6/1/2020,19,40.73,20.07,12527,1.365,4411,1,62.1
6/1/2020,20,25.85,23.78,12419,1.365,4411,1,60.1
6/1/2020,21,25.24,23.85,11887,1.365,4411,1,59
6/1/2020,22,20.85,17.75,10947,1.365,4411,1,57
6/1/2020,23,13.33,15.73,10169,1.365,4411,1,54
6/1/2020,24,14.27,18.45,9805,1.353,5040,1,53.1
6/2/2020,1,14.55,16.22,9516,1.353,5040,1,
6/2/2020,2,14.56,14.9,9303,1.353,5040,1,51.1
6/2/2020,3,14.36,14.39,9231,1.353,5040,1,50
6/2/2020,4,14.67,14.5,9410,1.353,5040,1,48.9
6/2/2020,5,14.6,15.95,9838,1.353,5040,1,50
6/2/2020,6,14.16,17.71,10577,1.353,5040,1,53.1
6/2/2020,7,13.54,19.62,11222,1.353,5040,1,55
6/2/2020,8,13.81,18.78,11615,1.353,5040,1,55
6/2/2020,9,13.93,20.88,11575,1.353,5040,1,55.9
6/2/2020,10,13.96,17.51,11488,1.353,5040,1,57.9
6/2/2020,11,14.43,15.54,11578,1.353,5040,1,57.9
6/2/2020,12,14.8,15.65,11285,1.353,5040,1,57.9
6/2/2020,13,14.66,16.91,11308,1.353,5040,1,59
6/2/2020,14,14.9,16.93,11547,1.353,5040,1,60.1
6/2/2020,15,15.23,17.61,11657,1.353,5040,1,60.1
6/2/2020,16,17.33,19.01,11949,1.353,5040,1,59
6/2/2020,17,18.07,22.88,12497,1.353,5040,1,59
6/2/2020,18,23.57,22.6,12827,1.353,5040,1,61
6/2/2020,19,22.34,22.71,12874.5,1.353,5040,1,60.1
6/2/2020,20,15.17,22.34,12736,1.353,5040,1,64
6/2/2020,21,14.54,23.09,12115,1.353,5040,1,61
6/2/2020,22,13.87,19.1,11185,1.353,5040,1,60.1
6/2/2020,23,14.18,16.99,10507.6667,1.353,5040,1,60.1
6/2/2020,24,14.67,14.69,9898,1.59,4126,1,59
6/3/2020,1,14.13,14.63,9514,1.59,4126,1,59
6/3/2020,2,13.97,15.02,9494,1.59,4126,0,57
6/3/2020,3,13.47,14.27,9417,1.59,4126,1,57
6/3/2020,4,14.59,14.74,9563,1.59,4126,1,57
6/3/2020,5,15.32,15.29,9788,1.59,4126,1,55.9
6/3/2020,6,14.29,15.42,10511,1.59,4126,1,57.9
6/3/2020,7,13.78,15.66,11185,1.59,4126,1,61
6/3/2020,8,14.66,16.16,11684,1.59,4126,1,64.9
6/3/2020,9,13.54,18.74,11616,1.59,4126,1,68
6/3/2020,10,14.31,18.47,11774,1.59,4126,1,71.1
6/3/2020,11,15.23,20.05,12321,1.59,4126,1,73.9
6/3/2020,12,26.12,21.48,13271,1.59,4126,0,64.9
6/3/2020,13,28.38,21.39,13856,1.59,4126,1,66
6/3/2020,14,15.84,24.21,13573,1.59,4126,1,69.1
6/3/2020,15,15.32,25.4,13375,1.59,4126,1,73
6/3/2020,16,15.36,28.3,13771,1.59,4126,1,79
6/3/2020,17,15.9,30.25,14556,1.59,4126,1,78.1
6/3/2020,18,17.95,27.27,14903,1.59,4126,1,78.1
6/3/2020,19,16.28,24.88,14739,1.59,4126,1,77
6/3/2020,20,15.39,22.69,14627,1.59,4126,1,73
6/3/2020,21,15.32,20.51,13992,1.59,4126,1,72
6/3/2020,22,14.42,20.79,12883,1.59,4126,1,71.1
6/3/2020,23,14.75,19.1,11746.5,1.59,4126,1,69.1
6/3/2020,24,15.53,15.25,10861,1.705,4001,1,68
6/4/2020,1,15.63,14.39,10500,1.705,4001,1,61
6/4/2020,2,13.98,14,10119,1.705,4001,1,60.1
6/4/2020,3,13.17,13.38,9944,1.705,4001,1,62.1
6/4/2020,4,12.9,13.94,9987,1.705,4001,1,59
6/4/2020,5,13.37,14.32,10140,1.705,4001,1,63
6/4/2020,6,14.25,15.35,10998,1.705,4001,1,68
6/4/2020,7,15.65,19.81,11885,1.705,4001,1,71.1
6/4/2020,8,14.88,16.73,12407,1.705,4001,1,75
6/4/2020,9,14.47,20.68,12675,1.705,4001,1,77
6/4/2020,10,15.28,20.3,12969,1.705,4001,1,79
6/4/2020,11,18.52,22.1,13444,1.705,4001,1,81
6/4/2020,12,17.68,22.97,14073,1.705,4001,1,82.9
6/4/2020,13,24.8,28.89,14695.8182,1.705,4001,1,87.1
6/4/2020,14,26.85,26.45,15154,1.705,4001,1,84.9
6/4/2020,15,29.94,29.64,15603,1.705,4001,0,87.1
6/4/2020,16,31.48,34.97,16203,1.705,4001,1,86
6/4/2020,17,28.45,36.26,16759,1.705,4001,1,80.1
6/4/2020,18,30.73,34.54,16751,1.705,4001,1,77
6/4/2020,19,24.59,27.15,16432,1.705,4001,1,75
6/4/2020,20,20.91,27.61,16159,1.705,4001,1,73
6/4/2020,21,19.96,23.77,15505,1.705,4001,1,72
6/4/2020,22,16.33,21.03,14266,1.705,4001,1,71.1
6/4/2020,23,16.1,20.55,13011.5833,1.705,4001,1,69.1
6/4/2020,24,20.72,17.15,12047,1.636,3822,1,69.1
6/5/2020,1,17.2,15.69,11388,1.636,3822,1,68
6/5/2020,2,15.88,15.05,10950,1.636,3822,1,70
6/5/2020,3,15.73,14.98,10967,1.636,3822,1,68
6/5/2020,4,15.43,14.89,11042,1.636,3822,1,69.1
6/5/2020,5,15.51,15.43,11440,1.636,3822,1,68
6/5/2020,6,15.38,16.38,12047,1.636,3822,1,64
6/5/2020,7,16.34,18.21,12956,1.636,3822,1,64.9
6/5/2020,8,19.2,17.29,13672,1.636,3822,1,66.9
6/5/2020,9,22.45,18.07,14087,1.636,3822,1,70
6/5/2020,10,19.21,18.96,14307,1.636,3822,1,71.1
6/5/2020,11,16.22,22.75,14559,1.636,3822,1,73
6/5/2020,12,16.02,21.5,14807,1.636,3822,1,73.9
6/5/2020,13,15.61,22.41,14805,1.636,3822,1,75
6/5/2020,14,15.4,24.8,14835,1.636,3822,1,79
6/5/2020,15,16.35,26.32,15194,1.636,3822,1,80.1
6/5/2020,16,17.74,31.35,15766,1.636,3822,1,81
6/5/2020,17,17.4,31.48,16388,1.636,3822,1,80.1
6/5/2020,18,16.97,31.39,16549,1.636,3822,1,79
6/5/2020,19,16.8,26.37,16275,1.636,3822,1,77
6/5/2020,20,16.63,26.41,15949,1.636,3822,1,75
6/5/2020,21,16.89,25.53,15419,1.636,3822,1,73.9
6/5/2020,22,16.89,22.4,14356,1.636,3822,1,72
6/5/2020,23,20.07,21.01,13220.8333,1.636,3822,1,72
6/5/2020,24,20.69,21.13,12271,1.387,5135,1,71.1
6/6/2020,1,17.18,17.6,11594,1.387,5135,1,71.1
6/6/2020,2,16.16,16.73,11161,1.387,5135,1,70
6/6/2020,3,15.8,16.4,10882,1.387,5135,1,69.1
6/6/2020,4,15.8,16.09,10785,1.387,5135,1,68
6/6/2020,5,15.85,15.44,10840,1.387,5135,1,69.1
6/6/2020,6,15.19,15.56,11127,1.387,5135,1,70
6/6/2020,7,16.36,16.41,11696,1.387,5135,1,72
6/6/2020,8,24.62,17.84,12385,1.387,5135,0,75.9
6/6/2020,9,55.48,21.2,13184,1.387,5135,0,77
6/6/2020,10,38.02,20.98,13697,1.387,5135,0,80.1
6/6/2020,11,37.44,20.81,14253,1.387,5135,0,82
6/6/2020,12,52.74,23.22,14910,1.387,5135,0,84
6/6/2020,13,58.99,24.52,15483,1.387,5135,0,86
6/6/2020,14,85,23.99,16057,1.387,5135,1,89.1
6/6/2020,15,69.59,24.87,16072,1.387,5135,1,75
6/6/2020,16,27.27,25.46,15670,1.387,5135,1,69.1
6/6/2020,17,23.66,26.33,15945,1.387,5135,1,68
6/6/2020,18,20.4,23.95,15975,1.387,5135,1,69.1
6/6/2020,19,26.45,23.67,15550,1.387,5135,1,68
6/6/2020,20,27.91,21.99,15069,1.387,5135,1,70
6/6/2020,21,23.99,21.64,14413,1.387,5135,1,68
6/6/2020,22,22.73,18.46,13113,1.387,5135,1,64.9
6/6/2020,23,22.58,16.56,11880.5833,1.387,5135,1,63
6/6/2020,24,15.79,20.53,11056,1.387,6066,1,62.1
6/7/2020,1,15.48,19.13,10473,1.387,6066,1,61
6/7/2020,2,15.21,18.16,9772,1.387,6066,1,60.1
6/7/2020,3,14.75,16.98,9669,1.387,6066,1,59
6/7/2020,4,15.13,16.27,9561,1.387,6066,1,59
6/7/2020,5,15.39,15.41,9462,1.387,6066,1,60.1
6/7/2020,6,15.02,14.69,9785,1.387,6066,1,61
6/7/2020,7,13.96,15.24,9981.25,1.387,6066,0,60.1
6/7/2020,8,14.21,15.53,10086,1.387,6066,1,62.1
6/7/2020,9,16.74,16.82,10294,1.387,6066,1,62.1
6/7/2020,10,15.29,16.66,10805,1.387,6066,1,62.1
6/7/2020,11,20.03,15.83,10920,1.387,6066,1,63
6/7/2020,12,21.06,16.75,11179,1.387,6066,1,62.1
6/7/2020,13,21.62,16.78,11177,1.387,6066,1,60.1
6/7/2020,14,16.94,16.87,11106,1.387,6066,1,59
6/7/2020,15,18.35,16.72,11098,1.387,6066,1,60.1
6/7/2020,16,16.32,15.55,11466,1.387,6066,1,57.9
6/7/2020,17,23.64,21.85,12173,1.387,6066,1,57
6/7/2020,18,29.26,22.87,12622,1.387,6066,1,57
6/7/2020,19,26.09,22.89,12657,1.387,6066,1,57
6/7/2020,20,24.45,25.57,12621,1.387,6066,1,57.9
6/7/2020,21,25.34,22.47,12224,1.387,6066,1,60.1
6/7/2020,22,20.81,18.69,11330,1.387,6066,1,61
6/7/2020,23,16.37,16.03,10399.8333,1.387,6066,1,60.1
6/7/2020,24,20.59,15.12,9917,1.387,5481,1,59
6/8/2020,1,16.31,14.74,9745,1.387,5481,1,57.9
6/8/2020,2,15.28,14.69,9742,1.387,5481,1,
6/8/2020,3,18.08,14.64,9627,1.387,5481,1,55.9
6/8/2020,4,19.8,14.87,9774,1.387,5481,1,55
6/8/2020,5,18.06,14.63,9960,1.387,5481,0,57
6/8/2020,6,28.07,14.83,10583,1.387,5481,0,60.1
6/8/2020,7,28.16,14.85,11008,1.387,5481,1,63
6/8/2020,8,26.14,15.4,11270,1.387,5481,1,66.9
6/8/2020,9,21.85,15.61,11248,1.387,5481,1,69.1
6/8/2020,10,16.3,15.11,11279,1.387,5481,1,72
6/8/2020,11,14.07,15.55,11647,1.387,5481,1,72
6/8/2020,12,13.95,15.64,11951,1.387,5481,1,73.9
6/8/2020,13,14.51,15.86,12206,1.387,5481,1,75.9
6/8/2020,14,16.6,16.8,12437,1.387,5481,1,77
6/8/2020,15,16.21,16.46,12833,1.387,5481,1,79
6/8/2020,16,16.89,18.83,13370,1.387,5481,1,78.1
6/8/2020,17,28.09,21.99,14300,1.387,5481,1,77
6/8/2020,18,36.43,22.17,14749,1.387,5481,1,75.9
6/8/2020,19,30.88,22.43,14540,1.387,5481,1,68
6/8/2020,20,28.55,22.35,14145,1.387,5481,1,63
6/8/2020,21,24.57,19.28,13550,1.387,5481,1,69.1
6/8/2020,22,15.9,18.84,12404,1.387,5481,1,66.9
6/8/2020,23,18.46,16.64,11398.5833,1.387,5481,1,64.9
6/8/2020,24,18.56,17.67,10775,1.66,3636,1,64
6/9/2020,1,27.08,16.47,10656,1.66,3636,1,64
6/9/2020,2,17.74,15.73,10402,1.66,3636,1,63
6/9/2020,3,16.38,15.58,10265,1.66,3636,1,64
6/9/2020,4,16.72,15.7,10398,1.66,3636,1,60.1
6/9/2020,5,24.13,16.35,10633,1.66,3636,0,60.1
6/9/2020,6,22.73,17.73,10959,1.66,3636,1,63
6/9/2020,7,16.99,19.49,11785,1.66,3636,1,64
6/9/2020,8,19.46,19.61,12597,1.66,3636,1,66
6/9/2020,9,18.42,20.49,12528,1.66,3636,1,66.9
6/9/2020,10,16.56,20.2,12665,1.66,3636,1,66.9
6/9/2020,11,26.91,17.91,13028,1.66,3636,1,72
6/9/2020,12,25.01,19.08,13173,1.66,3636,1,73.9
6/9/2020,13,18.3,22.82,13199,1.66,3636,1,77
6/9/2020,14,27.12,22.52,13528,1.66,3636,0,80.1
6/9/2020,15,31.88,26.01,14215,1.66,3636,0,72
6/9/2020,16,36.98,31.2,14933,1.66,3636,0,69.1
6/9/2020,17,47.15,32.56,15642,1.66,3636,0,66.9
6/9/2020,18,43.16,32.54,15742,1.66,3636,1,66.9
6/9/2020,19,33,28.79,15454,1.66,3636,1,63
6/9/2020,20,27.5,26.9,15102,1.66,3636,1,64.9
6/9/2020,21,23.12,24.34,14502,1.66,3636,1,64
6/9/2020,22,26.39,20.88,13339,1.66,3636,1,62.1
6/9/2020,23,18.12,17.67,12145.6667,1.66,3636,1,61
6/9/2020,24,19.37,15.74,11553,1.664,3520,1,61
6/10/2020,1,14.93,15.24,11465,1.664,3520,1,60.1
6/10/2020,2,15.13,14.73,11291,1.664,3520,1,60.1
6/10/2020,3,14.79,14.27,11065,1.664,3520,1,59
6/10/2020,4,14.97,14.78,11134,1.664,3520,1,61
6/10/2020,5,15.51,15.07,11494,1.664,3520,1,60.1
6/10/2020,6,17.03,15.61,12043,1.664,3520,0,62.1
6/10/2020,7,16.77,17.3,12800,1.664,3520,0,63
6/10/2020,8,19.8,15.87,12774,1.664,3520,1,64
6/10/2020,9,30.52,17.92,12754,1.664,3520,1,64
6/10/2020,10,27.82,19.15,12919,1.664,3520,1,64.9
6/10/2020,11,29.87,19.77,13197,1.664,3520,1,64.9
6/10/2020,12,30.04,21.05,13586,1.664,3520,1,64.9
6/10/2020,13,20.32,20.71,14030,1.664,3520,1,64
6/10/2020,14,24.39,21.48,14502,1.664,3520,1,63
6/10/2020,15,28.46,24.29,14937,1.664,3520,1,63
6/10/2020,16,33.02,26.81,15452,1.664,3520,0,62.1
6/10/2020,17,31.22,29.21,15895,1.664,3520,1,60.1
6/10/2020,18,26.91,25.78,15784,1.664,3520,1,59
6/10/2020,19,26.5,23.32,15437,1.664,3520,1,57.9
6/10/2020,20,20.04,20.16,15119,1.664,3520,1,57.9
6/10/2020,21,19.81,19.83,14527,1.664,3520,1,57.9
6/10/2020,22,28.24,17.1,13426,1.664,3520,1,60.1
6/10/2020,23,16.75,15.55,12496.5833,1.664,3520,1,63
6/10/2020,24,16.91,15.06,12004,1.658,1973,1,63
6/11/2020,1,17.28,14.64,11585,1.658,1973,1,64
6/11/2020,2,17.43,14.69,11497,1.658,1973,1,68
6/11/2020,3,15.44,14.39,11399,1.658,1973,1,66
6/11/2020,4,16.58,14.59,11526,1.658,1973,1,66
6/11/2020,5,17.07,14.96,11714,1.658,1973,1,66.9
6/11/2020,6,17.14,15.39,12251,1.658,1973,1,69.1
6/11/2020,7,23.73,17.3,13212,1.658,1973,1,72
6/11/2020,8,31.27,19.59,14076,1.658,1973,1,72
6/11/2020,9,34.98,19.41,14642,1.658,1973,0,73
6/11/2020,10,33.55,17.37,15041,1.658,1973,1,72
6/11/2020,11,31.23,19.48,15233,1.658,1973,1,73
6/11/2020,12,29.39,19.85,15383,1.658,1973,1,75
6/11/2020,13,26.67,20.17,15450,1.658,1973,1,68
6/11/2020,14,17.88,20.47,15403,1.658,1973,1,68
6/11/2020,15,16.12,22.97,15299,1.658,1973,1,69.1
6/11/2020,16,16.14,23.89,15377,1.658,1973,1,68
6/11/2020,17,16.39,25.71,15620,1.658,1973,0,66.9
6/11/2020,18,16.14,26.74,15484,1.658,1973,1,66
6/11/2020,19,16.62,23.97,15136,1.658,1973,1,64.9
6/11/2020,20,15.72,21.07,14829,1.658,1973,1,66
6/11/2020,21,15.3,19.86,14342,1.658,1973,0,66
6/11/2020,22,17.01,17.91,13411,1.658,1973,1,66.9
6/11/2020,23,14.5,15.27,12578.0833,1.658,1973,1,66.9
6/11/2020,24,15.6,14.96,12162,1.528,2045,0,66.9
6/12/2020,1,14.79,14.92,11759,1.528,2045,1,66.9
6/12/2020,2,14.72,14.62,11497,1.528,2045,1,68
6/12/2020,3,14.38,14.27,11481,1.528,2045,1,68
6/12/2020,4,14.55,14.36,11526,1.528,2045,1,64.9
6/12/2020,5,14.95,15.08,11821,1.528,2045,1,66
6/12/2020,6,14.27,15.06,12192,1.528,2045,1,68
6/12/2020,7,14.08,15.91,12857,1.528,2045,0,72
6/12/2020,8,14.55,18.04,13231,1.528,2045,1,73
6/12/2020,9,15.97,19.81,13539,1.528,2045,1,75
6/12/2020,10,14.79,20.06,13786,1.528,2045,1,73.9
6/12/2020,11,14.66,20.9,14092,1.528,2045,1,80.1
6/12/2020,12,15.54,21.31,14356,1.528,2045,1,81
6/12/2020,13,14.7,21.72,14656,1.528,2045,1,80.1
6/12/2020,14,14.62,25.05,14950,1.528,2045,1,81
6/12/2020,15,15.46,26.71,15282,1.528,2045,1,82.9
6/12/2020,16,16.4,28.5,15743,1.528,2045,1,82.9
6/12/2020,17,20.51,29.3,16168,1.528,2045,1,82
6/12/2020,18,24.96,27.69,16293,1.528,2045,1,81
6/12/2020,19,18.55,27.43,15835,1.528,2045,1,79
6/12/2020,20,14.82,23.09,15239,1.528,2045,1,75.9
6/12/2020,21,14.43,20.75,14618,1.528,2045,1,72
6/12/2020,22,14.74,20.8,13407,1.528,2045,1,70
6/12/2020,23,15.37,19.91,12152.4167,1.528,2045,1,68
6/12/2020,24,17.3,15.67,11135,1.377,3334,1,66
6/13/2020,1,16.77,14.6,10387,1.377,3334,1,64.9
6/13/2020,2,14.73,14.42,9883,1.377,3334,1,64
6/13/2020,3,14.61,14.18,9563,1.377,3334,1,63
6/13/2020,4,15.68,14.27,9442,1.377,3334,1,61
6/13/2020,5,14.21,13.91,9363,1.377,3334,1,59
6/13/2020,6,13.65,13.99,9592,1.377,3334,1,60.1
6/13/2020,7,13.43,13.99,9869,1.377,3334,1,62.1
